114,W-25,P-4,20240705080531
115,W-25,P-3,20240705093531
116,W-25,P-2,20240705114531
117,W-25,P-3,20240705111531
118,W-25,P-2,20240705082531
119,W-25,P-4,20240705101531
120,W-25,P-4,20240705105531
121,W-26,P-3,20240705084531
122,W-26,P-4,20240705114531
123,W-26,P-3,20240705091531
124,W-26,P-1,20240705113531
125,W-26,P-1,20240705110531
126,W-27,P-2,20240705085531
127,W-27,P-1,20240705112531
128,W-27,P-1,20240705113531
129,W-27,P-1,20240705114531
130,W-27,P-2,20240705082531
131,W-28,P-2,20240705113531
132,W-28,P-2,20240705095531
133,W-28,P-4,20240705110531
134,W-29,P-3,20240705084531
135,W-29,P-1,20240705114531
136,W-29,P-4,20240705094531
137,W-29,P-2,20240705082531
138,W-29,P-3,20240705101531
139,W-30,P-3,20240705092531
140,W-30,P-1,20240705095531
141,W-31,P-1,20240705093531
142,W-31,P-4,20240705080531
143,W-31,P-3,20240705111531
144,W-31,P-2,20240705105531
145,W-31,P-4,20240705103531
146,W-32,P-1,20240705082531
147,W-32,P-2,20240705110531
148,W-32,P-4,20240705113531
149,W-32,P-3,20240705111531
150,W-32,P-4,20240705080531
151,W-32,P-2,20240705091531
152,W-32,P-4,20240705084531
153,W-33,P-2,20240705095531
154,W-33,P-2,20240705113531
155,W-33,P-2,20240705115531
156,W-34,P-2,20240705115531
157,W-34,P-3,20240705113531
158,W-34,P-4,20240705094531
159,W-34,P-3,20240705102531
160,W-34,P-2,20240705111531
161,W-34,P-1,20240705103531
162,W-34,P-3,20240705115531
163,W-34,P-4,20240705083531
164,W-35,P-2,20240705082531
165,W-35,P-1,20240705085531
166,W-35,P-1,20240705080531
167,W-35,P-3,20240705102531
168,W-36,P-2,20240705105531
169,W-36,P-3,20240705100531
170,W-36,P-4,20240705114531
171,W-36,P-3,20240705083531
172,W-36,P-4,20240705093531
173,W-37,P-3,20240705083531
174,W-37,P-2,20240705094531
175,W-37,P-2,20240705094531
176,W-37,P-2,20240705081531
177,W-38,P-1,20240705091531
178,W-39,P-4,20240705115531
179,W-39,P-1,20240705112531
180,W-39,P-2,20240705081531
181,W-39,P-2,20240705104531
182,W-39,P-2,20240705102531
183,W-39,P-3,20240705104531
184,W-40,P-2,20240705095531
185,W-40,P-2,20240705090531
186,W-40,P-2,20240705102531
187,W-40,P-2,20240705094531
188,W-40,P-2,20240705082531
189,W-40,P-4,20240705103531
190,W-40,P-2,20240705111531
191,W-40,P-2,20240705103531
192,W-41,P-3,20240705091531
193,W-42,P-4,20240705115531
194,W-42,P-1,20240705105531
195,W-42,P-2,20240705095531
196,W-43,P-2,20240705092531
197,W-43,P-4,20240705090531
198,W-44,P-1,20240705092531
199,W-44,P-3,20240705111531
200,W-44,P-1,20240705101531
201,W-44,P-4,20240705103531
202,W-44,P-4,20240705092531
203,W-44,P-1,20240705081531
204,W-45,P-4,20240705115531
205,W-45,P-1,20240705082531
206,W-45,P-2,20240705090531
207,W-45,P-3,20240705110531
208,W-45,P-2,20240705092531
209,W-46,P-2,20240705103531
210,W-46,P-3,20240705100531
211,W-46,P-1,20240705094531
212,W-46,P-1,20240705095531
213,W-47,P-1,20240705080531
214,W-47,P-4,20240705082531
215,W-48,P-3,20240705110531
216,W-48,P-4,20240705081531
217,W-49,P-2,20240705110531
218,W-49,P-2,20240705113531
219,W-49,P-3,20240705094531
220,W-49,P-3,20240705105531
221,W-49,P-2,20240705080531
222,W-50,P-4,20240705101531
223,W-50,P-2,20240705100531
224,W-50,P-2,20240705105531
225,W-50,P-1,20240705113531
226,W-51,P-2,20240705091531
227,W-51,P-1,20240705093531
228,W-51,P-3,20240705080531
229,W-51,P-4,20240705082531
230,W-51,P-2,20240705091531
231,W-52,P-4,20240705110531
232,W-52,P-4,20240705080531
233,W-52,P-4,20240705101531
234,W-52,P-1,20240705114531
235,W-52,P-4,20240705114531
236,W-52,P-4,20240705105531
237,W-52,P-1,20240705110531
238,W-52,P-2,20240705101531
239,W-52,P-2,20240705085531
240,W-53,P-2,20240705102531
241,W-53,P-1,20240705085531
242,W-54,P-3,20240705093531
243,W-54,P-3,20240705102531
244,W-54,P-1,20240705105531
245,W-54,P-1,20240705110531
246,W-54,P-1,20240705092531
247,W-54,P-3,20240705090531
248,W-54,P-1,20240705084531
249,W-54,P-4,20240705094531
250,W-54,P-4,20240705080531
251,W-55,P-1,20240705110531
252,W-56,P-4,20240705091531
253,W-56,P-2,20240705101531
254,W-56,P-3,20240705081531
255,W-56,P-2,20240705085531
256,W-56,P-1,20240705092531
257,W-56,P-2,20240705092531
258,W-57,P-2,20240705082531
259,W-57,P-4,20240705080531
260,W-57,P-1,20240705094531
261,W-57,P-2,20240705111531
262,W-57,P-4,20240705082531
263,W-58,P-1,20240705112531
264,W-58,P-2,20240705095531
265,W-58,P-2,20240705105531
266,W-58,P-4,20240705094531
267,W-58,P-3,20240705114531
268,W-58,P-2,20240705100531
269,W-59,P-3,20240705080531
270,W-59,P-4,20240705105531
271,W-59,P-3,20240705083531
272,W-59,P-2,20240705105531
273,W-59,P-3,20240705105531
274,W-60,P-4,20240705103531
275,W-60,P-2,20240705101531
276,W-61,P-3,20240705103531
277,W-61,P-4,20240705105531
278,W-61,P-1,20240705112531
279,W-61,P-2,20240705091531
280,W-62,P-3,20240705090531
281,W-62,P-2,20240705085531
282,W-62,P-1,20240705091531
283,W-62,P-3,20240705113531
284,W-62,P-3,20240705101531
285,W-62,P-2,20240705090531
286,W-63,P-3,20240705112531
287,W-63,P-1,20240705103531
288,W-63,P-2,20240705112531
289,W-63,P-1,20240705083531
290,W-63,P-4,20240705100531
291,W-63,P-1,20240705114531
292,W-63,P-2,20240705081531
293,W-64,P-3,20240705110531
294,W-64,P-2,20240705113531
295,W-64,P-1,20240705094531
296,W-65,P-3,20240705102531
297,W-65,P-1,20240705112531
298,W-65,P-2,20240705093531
299,W-65,P-3,20240705084531
300,W-66,P-3,20240705100531
301,W-66,P-2,20240705082531
302,W-66,P-3,20240705092531
303,W-67,P-2,20240705113531
304,W-67,P-1,20240705093531
305,W-67,P-3,20240705095531
306,W-68,P-1,20240705112531
307,W-69,P-1,20240705093531
308,W-70,P-4,20240705094531
309,W-70,P-1,20240705090531
310,W-70,P-2,20240705115531
311,W-70,P-1,20240705082531
312,W-70,P-3,20240705105531
313,W-70,P-3,20240705095531
314,W-71,P-2,20240705080531
315,W-71,P-1,20240705102531
316,W-71,P-2,20240705082531
317,W-71,P-3,20240705112531
318,W-71,P-4,20240705114531
319,W-71,P-2,20240705110531
320,W-71,P-3,20240705101531
321,W-71,P-3,20240705104531
322,W-72,P-3,20240705114531
323,W-72,P-3,20240705082531
324,W-72,P-2,20240705104531
325,W-72,P-2,20240705084531
326,W-72,P-4,20240705083531
327,W-73,P-3,20240705113531
328,W-73,P-2,20240705083531
329,W-73,P-2,20240705094531
330,W-73,P-1,20240705104531
331,W-73,P-3,20240705083531
332,W-74,P-3,20240705094531
333,W-74,P-3,20240705102531
334,W-74,P-3,20240705112531
335,W-74,P-3,20240705104531
336,W-74,P-3,20240705111531
337,W-74,P-3,20240705084531
338,W-74,P-1,20240705103531
339,W-74,P-4,20240705110531
340,W-74,P-3,20240705112531
341,W-75,P-2,20240705082531
342,W-75,P-1,20240705080531
343,W-75,P-4,20240705103531
344,W-75,P-1,20240705093531
345,W-75,P-3,20240705105531
346,W-75,P-4,20240705095531
347,W-75,P-2,20240705115531
348,W-75,P-4,20240705091531
349,W-76,P-1,20240705102531
350,W-76,P-3,20240705080531
351,W-76,P-1,20240705113531
352,W-77,P-1,20240705102531
353,W-77,P-3,20240705082531
354,W-77,P-1,20240705105531
355,W-77,P-1,20240705114531
356,W-77,P-3,20240705082531
357,W-77,P-2,20240705084531
358,W-77,P-1,20240705115531
359,W-77,P-4,20240705081531
360,W-77,P-2,20240705113531
361,W-78,P-3,20240705101531
362,W-78,P-4,20240705093531
363,W-78,P-2,20240705104531
364,W-78,P-1,20240705112531
365,W-78,P-2,20240705094531
366,W-78,P-3,20240705095531
367,W-78,P-2,20240705105531
368,W-78,P-3,20240705111531
369,W-79,P-1,20240705102531
370,W-79,P-2,20240705093531
371,W-79,P-1,20240705102531
372,W-79,P-3,20240705111531
373,W-79,P-2,20240705081531
374,W-79,P-2,20240705090531
375,W-79,P-4,20240705080531
376,W-79,P-3,20240705102531
377,W-80,P-2,20240705112531
378,W-80,P-1,20240705110531
379,W-80,P-4,20240705111531
380,W-80,P-2,20240705093531
381,W-80,P-2,20240705093531
382,W-80,P-4,20240705091531
383,W-80,P-4,20240705083531
384,W-80,P-1,20240705101531
385,W-81,P-4,20240705095531
386,W-82,P-2,20240705083531
387,W-82,P-1,20240705091531
388,W-82,P-3,20240705105531
389,W-83,P-4,20240705085531
390,W-83,P-1,20240705105531
391,W-84,P-3,20240705102531
392,W-84,P-1,20240705110531
393,W-84,P-4,20240705080531
394,W-84,P-4,20240705083531
395,W-84,P-4,20240705112531
396,W-84,P-3,20240705110531
397,W-84,P-3,20240705090531
398,W-84,P-4,20240705094531
399,W-84,P-4,20240705105531
400,W-85,P-1,20240705105531
401,W-85,P-4,20240705084531
402,W-86,P-1,20240705101531
403,W-86,P-3,20240705090531
404,W-86,P-2,20240705094531
405,W-87,P-1,20240705081531
406,W-87,P-2,20240705084531
407,W-87,P-4,20240705094531
408,W-87,P-4,20240705080531
409,W-87,P-4,20240705085531
410,W-88,P-3,20240705091531
411,W-88,P-3,20240705094531
412,W-88,P-3,20240705100531
413,W-88,P-4,20240705091531
414,W-88,P-3,20240705101531
415,W-89,P-1,20240705085531
416,W-90,P-2,20240705103531
417,W-90,P-2,20240705085531
418,W-90,P-2,20240705100531
419,W-90,P-1,20240705092531
420,W-90,P-4,20240705080531
421,W-90,P-2,20240705090531
422,W-91,P-2,20240705082531
423,W-91,P-4,20240705083531
424,W-91,P-1,20240705113531
425,W-92,P-4,20240705082531
426,W-92,P-3,20240705091531
427,W-92,P-2,20240705080531
428,W-92,P-1,20240705103531
429,W-92,P-3,20240705092531
430,W-93,P-3,20240705103531
431,W-93,P-1,20240705101531
432,W-93,P-3,20240705103531
433,W-94,P-2,20240705105531
434,W-95,P-4,20240705103531
435,W-95,P-3,20240705095531
436,W-95,P-4,20240705113531
437,W-95,P-3,20240705103531
438,W-95,P-2,20240705114531
439,W-95,P-1,20240705105531
440,W-95,P-2,20240705102531
441,W-95,P-3,20240705104531
442,W-96,P-1,20240705082531
443,W-96,P-1,20240705110531
444,W-97,P-4,20240705084531
445,W-97,P-4,20240705091531
446,W-97,P-1,20240705080531
447,W-97,P-3,20240705080531
448,W-97,P-2,20240705094531
449,W-97,P-3,20240705081531
450,W-97,P-4,20240705103531
451,W-97,P-4,20240705091531
452,W-97,P-3,20240705091531
453,W-98,P-3,20240705084531
454,W-98,P-3,20240705090531
455,W-98,P-1,20240705114531
456,W-98,P-2,20240705101531
457,W-98,P-1,20240705105531
458,W-98,P-1,20240705103531
459,W-99,P-4,20240705110531
460,W-99,P-3,20240705103531
461,W-99,P-1,20240705115531
462,W-99,P-4,20240705113531
463,W-99,P-4,20240705080531
464,W-99,P-4,20240705111531
465,W-99,P-3,20240705100531
466,W-100,P-1,20240705115531
467,W-100,P-3,20240705082531
468,W-100,P-2,20240705101531
469,W-100,P-2,20240705110531
470,W-100,P-1,20240705111531
471,W-100,P-1,20240705105531
472,W-101,P-1,20240705084531
473,W-101,P-2,20240705080531
474,W-101,P-1,20240705114531
475,W-102,P-2,20240705112531
476,W-102,P-3,20240705093531
477,W-102,P-4,20240705102531
478,W-102,P-3,20240705115531
479,W-103,P-1,20240705103531
480,W-103,P-4,20240705082531
481,W-103,P-2,20240705093531
482,W-103,P-4,20240705094531
483,W-104,P-2,20240705105531
484,W-105,P-4,20240705091531
485,W-105,P-3,20240705110531
486,W-105,P-3,20240705102531
487,W-105,P-4,20240705100531
488,W-105,P-4,20240705095531
489,W-105,P-3,20240705101531
490,W-105,P-1,20240705111531
491,W-105,P-4,20240705093531
492,W-105,P-3,20240705094531
493,W-106,P-3,20240705111531
494,W-106,P-1,20240705081531
495,W-107,P-1,20240705095531
496,W-107,P-4,20240705091531
497,W-107,P-1,20240705105531
498,W-107,P-3,20240705080531
499,W-107,P-1,20240705081531
500,W-107,P-3,20240705100531
501,W-107,P-1,20240705093531
502,W-107,P-3,20240705091531
503,W-108,P-2,20240705112531
504,W-108,P-1,20240705095531
505,W-108,P-3,20240705080531
506,W-108,P-3,20240705093531
507,W-108,P-3,20240705084531
508,W-108,P-4,20240705101531
509,W-109,P-3,20240705100531
510,W-109,P-1,20240705105531
511,W-109,P-3,20240705083531
512,W-109,P-1,20240705115531
513,W-109,P-3,20240705082531
514,W-109,P-4,20240705105531
515,W-109,P-2,20240705105531
516,W-109,P-4,20240705103531
517,W-110,P-3,20240705103531
518,W-110,P-3,20240705083531
519,W-110,P-2,20240705085531
520,W-111,P-2,20240705080531
521,W-111,P-4,20240705113531
522,W-111,P-2,20240705095531
523,W-111,P-2,20240705111531
524,W-111,P-3,20240705101531
525,W-111,P-2,20240705085531
526,W-112,P-4,20240705103531
527,W-112,P-2,20240705092531
528,W-112,P-4,20240705085531
529,W-112,P-3,20240705111531
530,W-112,P-4,20240705102531
531,W-112,P-4,20240705110531
532,W-112,P-1,20240705090531
533,W-112,P-4,20240705105531
534,W-112,P-1,20240705090531
535,W-113,P-2,20240705081531
536,W-113,P-1,20240705101531
537,W-113,P-4,20240705105531
538,W-113,P-2,20240705102531
539,W-113,P-3,20240705112531
540,W-113,P-2,20240705113531
541,W-113,P-1,20240705080531
542,W-114,P-4,20240705104531
543,W-114,P-3,20240705090531
544,W-114,P-3,20240705092531
545,W-114,P-1,20240705110531
546,W-114,P-4,20240705101531
547,W-114,P-4,20240705112531
548,W-115,P-4,20240705115531
549,W-115,P-3,20240705085531
550,W-116,P-4,20240705115531
551,W-116,P-2,20240705095531
552,W-116,P-2,20240705105531
553,W-116,P-4,20240705091531
554,W-116,P-3,20240705111531
555,W-116,P-1,20240705083531
556,W-116,P-1,20240705091531
557,W-116,P-2,20240705104531
558,W-116,P-1,20240705095531
559,W-117,P-2,20240705083531
560,W-117,P-3,20240705105531
561,W-117,P-1,20240705105531
562,W-117,P-2,20240705083531
563,W-117,P-1,20240705094531
564,W-117,P-3,20240705113531
565,W-117,P-2,20240705084531
566,W-118,P-2,20240705102531
567,W-118,P-1,20240705084531
568,W-118,P-4,20240705091531
569,W-118,P-2,20240705081531
570,W-118,P-2,20240705084531
571,W-118,P-4,20240705105531
572,W-118,P-1,20240705111531
573,W-118,P-2,20240705104531
574,W-119,P-1,20240705080531
575,W-119,P-3,20240705114531
576,W-119,P-4,20240705102531
577,W-120,P-3,20240705081531
578,W-120,P-4,20240705114531
579,W-120,P-2,20240705104531
580,W-120,P-3,20240705105531
581,W-120,P-4,20240705110531
582,W-120,P-3,20240705081531
583,W-120,P-2,20240705092531
584,W-120,P-3,20240705085531
585,W-120,P-1,20240705101531
586,W-121,P-4,20240705103531
587,W-121,P-1,20240705104531
588,W-121,P-3,20240705085531
589,W-121,P-3,20240705111531
590,W-121,P-1,20240705100531
591,W-122,P-2,20240705100531
592,W-122,P-1,20240705081531
593,W-122,P-4,20240705100531
594,W-122,P-1,20240705082531
595,W-122,P-3,20240705085531
596,W-122,P-2,20240705084531
597,W-123,P-2,20240705110531
598,W-123,P-1,20240705103531
599,W-123,P-3,20240705091531
600,W-123,P-1,20240705115531
601,W-123,P-4,20240705114531
602,W-123,P-2,20240705110531
603,W-123,P-2,20240705115531
604,W-124,P-4,20240705085531
605,W-124,P-1,20240705102531
606,W-124,P-1,20240705104531
607,W-124,P-3,20240705111531
608,W-124,P-1,20240705113531
609,W-124,P-3,20240705090531
610,W-124,P-3,20240705091531
611,W-125,P-4,20240705093531
612,W-125,P-4,20240705114531
613,W-126,P-1,20240705085531
614,W-126,P-1,20240705104531
615,W-126,P-4,20240705114531
616,W-126,P-4,20240705114531
617,W-127,P-2,20240705083531
618,W-127,P-3,20240705083531
619,W-127,P-4,20240705102531
620,W-127,P-2,20240705111531
621,W-127,P-1,20240705091531
622,W-128,P-2,20240705114531
623,W-129,P-2,20240705115531
624,W-129,P-1,20240705113531
625,W-129,P-2,20240705100531
626,W-129,P-4,20240705091531
627,W-129,P-2,20240705110531
628,W-129,P-3,20240705112531
629,W-129,P-2,20240705093531
630,W-129,P-4,20240705103531
631,W-129,P-3,20240705103531
632,W-130,P-1,20240705091531
633,W-130,P-1,20240705084531
634,W-131,P-3,20240705103531
635,W-131,P-4,20240705113531
636,W-131,P-1,20240705115531
637,W-131,P-2,20240705093531
638,W-131,P-1,20240705083531
639,W-131,P-3,20240705104531
640,W-131,P-4,20240705091531
641,W-131,P-2,20240705095531
642,W-131,P-1,20240705080531
643,W-132,P-4,20240705085531
644,W-132,P-1,20240705085531
645,W-132,P-1,20240705101531
646,W-132,P-3,20240705112531
647,W-132,P-3,20240705100531
648,W-132,P-3,20240705102531
649,W-132,P-3,20240705113531
650,W-132,P-2,20240705113531
651,W-132,P-4,20240705105531
652,W-133,P-2,20240705090531
653,W-133,P-3,20240705105531
654,W-133,P-3,20240705095531
655,W-133,P-3,20240705090531
656,W-134,P-3,20240705103531
657,W-134,P-3,20240705105531
658,W-134,P-4,20240705085531
659,W-135,P-2,20240705111531
660,W-135,P-4,20240705090531
661,W-135,P-1,20240705115531
662,W-135,P-2,20240705110531
663,W-135,P-4,20240705093531
664,W-135,P-4,20240705093531
665,W-135,P-2,20240705090531
666,W-135,P-4,20240705104531
667,W-135,P-2,20240705105531
668,W-136,P-3,20240705082531
669,W-136,P-3,20240705095531
670,W-136,P-2,20240705115531
671,W-136,P-1,20240705094531
672,W-136,P-4,20240705083531
673,W-136,P-2,20240705084531
674,W-137,P-3,20240705094531
675,W-137,P-1,20240705090531
676,W-138,P-4,20240705090531
677,W-138,P-3,20240705110531
678,W-139,P-1,20240705080531
679,W-139,P-1,20240705080531
680,W-139,P-2,20240705084531
681,W-139,P-4,20240705092531
682,W-139,P-2,20240705101531
683,W-139,P-1,20240705093531
684,W-139,P-1,20240705104531
685,W-140,P-3,20240705093531
686,W-140,P-3,20240705115531
687,W-140,P-2,20240705093531
688,W-140,P-1,20240705084531
689,W-140,P-3,20240705091531
690,W-140,P-4,20240705093531
691,W-140,P-1,20240705093531
692,W-140,P-4,20240705084531
693,W-140,P-2,20240705090531
694,W-141,P-1,20240705100531
695,W-141,P-3,20240705113531
696,W-141,P-2,20240705113531
697,W-141,P-4,20240705083531
698,W-141,P-2,20240705113531
699,W-141,P-2,20240705095531
700,W-142,P-3,20240705094531
701,W-142,P-4,20240705104531
702,W-143,P-3,20240705103531
703,W-143,P-3,20240705104531
704,W-143,P-4,20240705085531
705,W-143,P-2,20240705104531
706,W-143,P-4,20240705115531
707,W-143,P-3,20240705110531
708,W-144,P-1,20240705110531
709,W-144,P-3,20240705080531
710,W-144,P-1,20240705110531
711,W-144,P-3,20240705093531
712,W-144,P-4,20240705110531
713,W-144,P-3,20240705115531
714,W-144,P-4,20240705092531
715,W-144,P-4,20240705104531
716,W-145,P-1,20240705083531
717,W-145,P-1,20240705110531
718,W-145,P-1,20240705090531
719,W-145,P-1,20240705083531
720,W-145,P-2,20240705112531
721,W-145,P-3,20240705113531
722,W-145,P-4,20240705110531
723,W-146,P-3,20240705113531
724,W-146,P-1,20240705090531
725,W-146,P-3,20240705113531
726,W-146,P-2,20240705101531
727,W-146,P-3,20240705105531
728,W-146,P-2,20240705090531
729,W-146,P-2,20240705103531
730,W-147,P-1,20240705085531
731,W-147,P-3,20240705083531
732,W-147,P-2,20240705105531
733,W-147,P-2,20240705092531
734,W-147,P-3,20240705102531
735,W-147,P-2,20240705084531
736,W-147,P-1,20240705081531
737,W-148,P-4,20240705102531
738,W-148,P-2,20240705111531
739,W-148,P-2,20240705110531
740,W-148,P-1,20240705080531
741,W-148,P-4,20240705115531
742,W-148,P-2,20240705100531
743,W-148,P-2,20240705110531
744,W-149,P-3,20240705090531
745,W-149,P-1,20240705090531
746,W-149,P-4,20240705085531
747,W-149,P-4,20240705090531
748,W-149,P-4,20240705084531
749,W-149,P-1,20240705093531
750,W-149,P-2,20240705093531
751,W-149,P-3,20240705091531
752,W-150,P-1,20240705114531
753,W-151,P-1,20240705092531
754,W-151,P-4,20240705112531
755,W-151,P-1,20240705102531
756,W-151,P-1,20240705084531
757,W-151,P-4,20240705092531
758,W-152,P-2,20240705101531
759,W-153,P-1,20240705081531
760,W-154,P-3,20240705113531
761,W-154,P-2,20240705081531
762,W-154,P-1,20240705115531
763,W-155,P-4,20240705081531
764,W-155,P-4,20240705083531
765,W-156,P-1,20240705114531
766,W-156,P-4,20240705111531
767,W-156,P-4,20240705114531
768,W-156,P-4,20240705094531
769,W-156,P-3,20240705112531
770,W-156,P-1,20240705105531
771,W-156,P-4,20240705083531
772,W-156,P-3,20240705083531
773,W-157,P-2,20240705081531
774,W-157,P-3,20240705113531
775,W-158,P-3,20240705104531
776,W-158,P-1,20240705090531
777,W-158,P-4,20240705085531
778,W-158,P-2,20240705081531
779,W-158,P-4,20240705083531
780,W-158,P-4,20240705080531
781,W-158,P-4,20240705100531
782,W-159,P-1,20240705102531
783,W-160,P-1,20240705104531
784,W-160,P-3,20240705112531
785,W-160,P-2,20240705104531
786,W-160,P-4,20240705111531
787,W-160,P-4,20240705082531
788,W-160,P-4,20240705093531
789,W-160,P-1,20240705084531
790,W-160,P-4,20240705104531
791,W-160,P-4,20240705113531
792,W-161,P-2,20240705092531
793,W-161,P-1,20240705113531
794,W-161,P-2,20240705092531
795,W-161,P-2,20240705085531
796,W-162,P-1,20240705113531
797,W-162,P-2,20240705105531
798,W-162,P-4,20240705081531
799,W-162,P-3,20240705093531
800,W-163,P-2,20240705101531
801,W-163,P-1,20240705110531
802,W-163,P-4,20240705111531
803,W-163,P-3,20240705094531
804,W-163,P-1,20240705095531
805,W-163,P-1,20240705083531
806,W-164,P-4,20240705115531
807,W-164,P-3,20240705112531
808,W-164,P-1,20240705103531
809,W-164,P-1,20240705090531
810,W-164,P-4,20240705114531
811,W-164,P-2,20240705101531
812,W-165,P-2,20240705101531
813,W-165,P-4,20240705091531
814,W-165,P-2,20240705093531
815,W-166,P-4,20240705082531
816,W-167,P-4,20240705100531
817,W-167,P-1,20240705082531
818,W-167,P-2,20240705091531
819,W-167,P-3,20240705115531
820,W-167,P-2,20240705103531
821,W-167,P-1,20240705092531
822,W-167,P-2,20240705080531
823,W-167,P-1,20240705102531
824,W-168,P-4,20240705091531
825,W-168,P-2,20240705113531
826,W-168,P-4,20240705114531
827,W-168,P-1,20240705090531
828,W-168,P-1,20240705101531
829,W-169,P-3,20240705105531
830,W-169,P-3,20240705111531
831,W-169,P-1,20240705083531
832,W-169,P-2,20240705113531
833,W-169,P-2,20240705083531
834,W-170,P-3,20240705082531
835,W-170,P-2,20240705084531
836,W-170,P-4,20240705114531
837,W-170,P-4,20240705100531
838,W-170,P-4,20240705104531
839,W-171,P-4,20240705082531
840,W-171,P-2,20240705080531
841,W-171,P-3,20240705105531
842,W-171,P-2,20240705091531
843,W-171,P-3,20240705095531
844,W-171,P-2,20240705081531
845,W-171,P-4,20240705100531
846,W-171,P-4,20240705111531
847,W-172,P-2,20240705103531
848,W-172,P-3,20240705101531
849,W-172,P-3,20240705105531
850,W-172,P-1,20240705115531
851,W-172,P-3,20240705080531
852,W-172,P-3,20240705112531
853,W-172,P-4,20240705085531
854,W-172,P-1,20240705095531
855,W-173,P-3,20240705105531
856,W-173,P-1,20240705094531
857,W-173,P-1,20240705102531
858,W-173,P-2,20240705091531
859,W-174,P-1,20240705094531
860,W-174,P-2,20240705105531
861,W-174,P-1,20240705110531
862,W-175,P-2,20240705105531
863,W-175,P-2,20240705080531
864,W-175,P-3,20240705110531
865,W-175,P-2,20240705094531
866,W-175,P-1,20240705083531
867,W-175,P-2,20240705113531
868,W-175,P-3,20240705094531
869,W-175,P-3,20240705105531
870,W-175,P-3,20240705091531
871,W-176,P-3,20240705090531
872,W-176,P-3,20240705105531
873,W-176,P-1,20240705084531
874,W-176,P-4,20240705111531
875,W-176,P-1,20240705101531
